,stretch,,,,streĉo,strecken,rekken,sträcka,strække,tøye ut,extensible,estirar,estirar,estirar,esticar,stirata,întinde,shtrirje,síneadh,ymestyn,téntoma,raztegniti,rastezanje,protežu se,"opŭvam, raztyagam",se vodat,natiahnuť,protáhnout se,istegnuti,potyagivat'sya,rozciągać się,rasciahvacca,roztyahnutysʹ,ištempti,stiept,nyújtózkodni,venyttää,venitada,wadhaen,kheenchana,prasārita,tankā'unuhōs,tāṇūna lāmba karaṇē,khicō,sāgadīyaḍaṁ,nīṭṭikka,higgisi,sṭrēca,kashish,vepejilandin,daroz kardan,tamtadu,mtia,zerega,kunyoosha,mikewa,na,,uzatmak,cho'zish,sozw,uzat,sozuu,sungakh,lā jǐn,nobasu,ppeodgi,kéo dài,menggeliat,mag-inat,mulur,yụ̄d,,,,
,sleep,,,,dormu,schlafen,slaap,sova,søvn,sove,dormir,dormir,dormir,durmir,dormir,sonno,dormi,fle,codladh,cwsg,ýpnos,spati,spavaj,spavati,sŭn,spienje,spať,spát,spavati,spat',spać,spać,son,miegoti,Gulēt,alvás,nukkua,magama,nand,neend,ghuma,sutnu,jhōpa,nīnda,nidra,tūṅku,nidre,ūṅgha,khawab,xew,xoʙ,yanam,yeshen,inik’ilifi,kulala,barci,sun,,uyumak,uyqu,uyıqtaw,uky,uktoo,untakh,shuìjiào,neru,jam,ngủ,tidur,matulog,turu,nxn,,,,
,swim,,,,naĝi,schwimmen,zwemmen,simma,svømme,svømme,nager,nedar,nadar,nadar,nadar,nuotare,înot,notuar,snámh,nofio,záli,plavati,plivati,plivati,pluvam,plivaat,plávať,plavat,plivati,plavat',pływać,plavać,plavaty,plaukti,peldēt,úszás,uida,ujuda,taran,tairana,sām̐tāra kāṭā,pauḍī,pōhaṇē,tairākī,īta koṭṭaṇḍi,nīnta,īju,taravuṁ,shena,avjenî kirin,şino kardan,alsibaha,shekha,wana,kuogelea,yi iyo,we,,yüzmek,suzish,jüzw,ýüzmek,süzüü,usand selekh,yóuyǒng,oyogu,suyeong,bơi,berenang,lumangoy,nglangi,ẁāy n̂ả,,,,
,ride,,,,rajdi,Fahrt,rijden,rida,ride,ri,monter,passeig,conducir,paseo,andar de,passeggiata,plimbare,ngasin,marcaíocht,marchogaeth,vólta,vožnja,ride,vožnja,ezda,vozenje,jazdiť,jezdit,voziti se,poyezdka,jeździć,jezdzić,yizdyty,važiuoti,braukt,lovagol,ratsastaa,sõitma,suwari,savaaree,aśbārōhaṇa,savārī,savārī,savārī,raiḍ,cavāri,savāri,rā'iḍa,sawar,siwarbûn,savor,yarkab,larchov,mashikerikeri,panda,hau,gigun,,sürmek,minish,minw,münmek,minüü,unakh,qí,noru,tada,lái,mengendarai,sumakay,numpak,k̄hī̀,,,,
,collaborate,,,,kunlabori,zusammenarbeiten,samenwerken,samarbeta,samarbejde,samarbeide,collaborer,col·laborar,colaborar,colaborar,colaborar,collaborare,colabora,bashkëpunojnë,comhoibriú,cydweithio,synergázomai,sodelovati,sarađivati,surađivati,sŭtrudnichat,sorabotuvaat,spolupracovať,spolupracovat,sarađivati,sotrudnichat',współpracować,supracoŭničać,spivpratsyuvaty,bendradarbiauti,sadarboties,együttműködik,tehdä yhteistyötä,koostööd teha,tawun karyo,sahayog,sahayōgitā,sahayōga garnuhōs,sahayōga karā,sahiyōga,sahakarin̄caṇḍi,ottuḻaikka,sahakarisi,sahayōga,hamkari,hevkarî kirin,hamkorī kardan,yataeawan,leshtaf film,metebaberi,kushirikiana,hada kai,ifọwọsowọpọ,,işbirliği yapmak,hamkorlik qilish,ıntımaqtasw,hyzmatdaşlyk etmek,kızmattaşuu,khamtran ajillakh,hézuò,kyouryoku suru,hyeoblyeoghada,hợp tác,berkolaborasi,makipagtulungan,gotong royong,r̀wmmụ̄x,,,,
,toe,,,,piedfingro,Zehe,teen,tå,tå,tå,doigt de pied,dit del peu,dedo del pie,dedo do pé,dedo do pé,dito del piede,deget de la picior,gishti i këmbës,ladhar,bysedd traed,dáchtylo tou podioú,prst na nogi,toe,nožni prst,prŭst na krak,peti,prst na nohe,prst,nožni prst,palets na noge,palec u nogi,paliec nohi,paletsʹ na nozi,pirštas,pirksts,lábujj,varvas,varvas,toe,pair kee angulee,pāẏēra āṅgula,aunlā,pāyācē bōṭa,agūṭhā,boṭanavēlu,kālviral,ṭō,aṅgūṭhō,pa,pêl,anguşti po,iisbie qadam,atzeba kaf hargle,ye’igiri t’ati,kidole cha mguu,yatsa,ika ẹsẹ,,ayak parmağı,oyoq barmog'i,sawsaq,aýak,barmak,khuruu,jiǎozhǐ,yubi,balgalag,ngón chân,kaki,daliri ng paa,jempol,nîw thêā,,,,
,finger,,,,fingro,Finger,vinger,finger,finger,finger,doigt,dit,dedo,dedo,dedo,dito,deget,gishti,méar,bys,dáchtylo,prst,prst,prst,prŭst na rŭkata,prst,prstom,prst,prst,Palets,palec,paliec,paletsʹ,pirštu,pirksts,ujj,sormi,sõrm,aagur,ungaliya,āṅula,aunlā,bōṭa,uṅgala,vēlu,viral,beraḷu,āṅgaḷī,angshat,tilî,anguşt,asbae alyad,atzeba,t’ati,kidole,yatsa,ika,,parmak,barmoq,sawsaq,barmak,manja,khuruu,shǒuzhǐ,yubi,songalag,ngón tay,jari,daliri,driji,nîw,,,,
,ring,,,,ringo,Ring,ring,ringa,ring,ringe,anneau,anell,anillo,anel,anel,squillo,inel,unazë,fáinne,modrwy,dachtylídi,prstan,prsten,prsten,prŭsten,prsten,prsteň,prsten,prsten,kol'tso,pierścień,kaĺco,kabluchka,žiedas,gredzens,gyűrű,rengas,ring,angoti,angoothee,riṁ,ghaṇṭī,aṅgaṭhī,riga,riṅg,mōtiram,uṅgura,riṅga,halqah,gustîlk,halqa,jaras,tovat,k’elebeti,pete,zobe,oruka,,yüzük,uzuk,saqïna,jaň,şakek,bögj,jièzhǐ,yubiwa,banji,nhẫn,cincin,singsing,ring,h̄æwn,,,,
,telivision,,,,televido,Fernsehen,televisie,tv,fjernsyn,TV,télévision,televisió,televisión,televisión,televisão,telivision,televiziune,televizioni,teilifís,teledu,tileórasi,televizija,televizija,televizijska televizija,televiziya,televizija,televízia,televize,televizija,televideniye,telewizja,teliebačannie,televizor,teliviziją,televīzija,telivízió,telivision,telivisioon,telivision,teleevizan,ṭēlibhiśana,ṭēlibhijana,dūradarśana,ṭailīvizana,ṭelivijan,tolaikkāṭci,dūradarśana,ṭēlivijhana,farsi,telîvîzyon,televizion,tilfizyun,teliwis'n,tēlēvīzhini,television,talabijin,tẹlifisiọnu,,televizyon,televizor,teledïdar,telivision,televidenie,tyelyeviz,diànshì,telivision,tellebijeon,truyền hình,televisi,telebisyon,televisi,thorthạṣ̄n̒,,,,
,watch,,,,rigardi,betrachten,horloge,Kolla på,holde øje,se,montre,veure,mirar,ver,assistir,orologio,ceas,shikojnë,faire,Gwylio,parakolouthó,gledati,gledati,Gledati,gledam,časovnik,sledovať,hodinky,gledati,smotret',oglądać,hliadzieć,hodynnyk,žiūrėti,skatīties,néz,katsella,vaata,diso,ghadee,ghaṛi,ghaḍī,ghaḍyāḷa,ghaṛī,vāc,pārkka,vīkṣisalu,ghaḍiyāḷa,paksh,nihêrandin,tamoşo kuned,yushahid,tzifa,yimeliketu,kuangalia,kallo,aago,,kol saati,tomosha qiling,qaraw,sagat,körüü,üzekh,shǒubiǎo,tokei,boda,đồng hồ,jam tangan,manood,nonton,dū,,,,
,video,,,,video,Video,video,video,video,video,vidéo,vídeo,video,vídeo,vídeo,video,video,video,físeán,fideo,vínteo,video,video,video,video,Video,video,video,video,video,wideo,videa,video,vaizdo įrašą,video,videó,video,video,video,veediyo,bhiḍi'ō,bhiḍiyō,vhiḍi'ō,vīḍī'ō,vīḍiyō,kāṇoḷi,vīḍiyo,viḍi'ō,wideo,vîdeo,video,fidyu,vidio,vīdīyo,video,bidiyo,fidio,,video,video,beyne,wideo,video,vidyeo,yǐngpiàn,video,dong-yeongsang,băng hình,video,video,video,widīxo,,,,
,study,,,,studi,Studie,studie,studie,undersøgelse,studere,étude,estudiar,estudiar,estudar,estudar,studio,studiu,studim,staidéar,astudio,meléti,študija,studija,studija,prouchvane,proučuvanje,štúdium,studie,studija,izuchat',badanie,dasliedavannie,vyvchennya,studijuoti,pētījums,tanulmány,opiskella,Uuring,mutalao,adhyayan,adhyaẏana,adhyayana,abhyāsa,adhi'aina,caduvu,paṭippu,adhyayana,abhyāsa,mutaliah,xwendin,xondan,yudhakir,mahkar,t’inati,kusoma,karatu,iwadi,,çalışmak,o'rganish,oqw,öwrenmek,okuu,sudlakh,xuéxí,benkyo,gongbuhada,học,belajar,pag-aaral,sinau,ṣ̄ụks̄ʹā,,,,
,today,,,,hodiaŭ,Heute,Vandaag,i dag,i dag,i dag,aujourd'hui,avui,hoy,hoxe,hoje,Oggi,astăzi,sot,inniu,heddiw,símera,danes,danas,danas,dnes,denes,dnes,dnes,danas,segodnya,Dzisiaj,sionnia,sʹohodni,šiandien,šodien,Ma,tänään,täna,ajj,aaj,āja,āja,āja,aja,nēḍu,iṉṟu,indu,ājē,amroz,îro,imruz,alyawm,hayom,zarē,leo,yau,loni,,Bugün,Bugun,bügin,Bu gün,bügün,önöödör,jīntiān,kyo,oneul,Hôm nay,Hari ini,ngayon,dina iki,wạn nī̂,,,,
,update,,,,ĝisdatigo,aktualisieren,update,uppdatering,opdatering,Oppdater,mise à jour,actualitzar,actualizar,actualizar,atualizar,aggiornamento,Actualizați,përditësimi,nuashonrú,diweddariad,eksynchronízo,nadgradnja,ažurirati,Ažuriraj,aktualizatsiya,ažuriranje,aktualizovať,Aktualizace,ažuriranje,obnovlyat',aktualizacja,abnaŭliennie,onovlennya,atnaujinti,Atjaunināt,frissítés,päivittää,värskendada,opdet,adyatan,hālanāgāda,apaḍēṭa garnuhōs,adyatana,apaḍēṭa,navīkaraṇa,mēmpaṭuttal,navīkarisi,apaḍēṭa,rose rasani,nûkirin,navsozī,tahdith,adhon,āzemini,sasisha,sabunta,imudojuiwọn,,güncelleme,yangilash,jañartw,täzelen,jaŋırtuu,shinechlekh,gēngxīn,koushin,eobdeiteu,cập nhật,memperbarui,update,nganyari,xạpdet,,,,
,present,,,,ĉeestanta,gegenwärtig,cadeau,närvarande,til stede,tilstede,présent,present,presente,presente,presente,presente,prezent,prezente,i láthair,yn bresenol,parón,prisoten,prisutan,predstaviti,nastoyashte,prisutni,prítomný,"současnost, dárek",poklon,podarok,obecny,ciapierašni čas,prysutniy,pateikti,klāt,ajándék,esittää,kohal,mojood haji,upasthit,bartamāna,vartamāna,upasthita,maujūda,prastutaṁ,taṟpōtu,prastuta,hājara,hal hazar,diyarî,hozir,hadir,nochech,āk’iribwali,sasa,ba,lọwọlọwọ,,Sunmak,hozir,qazirgi,häzirki wagtda,azırkı,odoo baigaa,zhǎnshì,present,hyeonjaeui,hiện tại,hadiah,kasalukuyan,saiki,pạccubạn,,,,
,past,,,,pasinteco,Vergangenheit,verleden,dåtid,forbi,forbi,passé,passat,pasado,pasado,passado,passato,trecut,e kaluara,caite,gorffennol,to parelthón,preteklost,prošlost,prošlost,minalo,minatoto,minulosti,minulost,prošlost,proshloye,przeszłość,minulaje,mynule,praeitis,pagātne,múlt,mennyt,minevik,maazi,ateet,atīta,vigata,bhūtakāḷa,bītē,gata,kaṭanta,hindina,bhūtakāḷa,guzashta,rabirdû,guzaşta,madi,haber,yalefewi,zilizopita,baya,ti o ti kọja,,geçmiş,o'tgan,ötken,geçmiş,ötkön,öngörsön,guòqù de,kako,gwageo,quá khứ,masa lalu,nakaraan,Mbiyen,xdīt,,,,
,future,,,,estonteco,Zukunft,toekomst,framtida,fremtid,framtid,avenir,futur,futuro,futuro,futuro,futuro,viitor,e ardhmja,todhchaí,dyfodol,mellontikós,prihodnost,budućnost,budućnost,bŭdeshte,idninata,budúcnosti,budoucnost,budućnost,budushcheye,przyszły,budučyniu,maybutnye,ateities,nākotnē,jövő,tulevaisuutta,tulevik,mustaqbil,bhavishy,bhabiṣyaṯ,bhaviṣya,bhaviṣya,bhavikha,bhaviṣyattu,etirkālam,bhaviṣya,bhaviṣya,ayandeh,dahatû,ojanda,mustaqbal,atid,wedefīti,baadaye,nan gaba,ojo iwaju,,gelecek,kelajak,keleşek,gelejek,keleçek,ireedüi,wèilái,mirai,milae,tương lai,masa depan,kinabukasan,mangsa,xnākht,,,,
,box,,,,skatolo,Kasten,doos,låda,boks,eske,boîte,Caixa,caja,caixa,caixa,scatola,cutie,kuti,bosca,bocs,koutí,škatla,kutija,kutija,kutiya,kutija,box,box,kutija,korobka,skrzynka,skrynka,korobka,dėžė,kaste,doboz,laatikko,kasti,khano,dibba,bāksa,baksa,bŏksa,ḍabā,peṭṭe,peṭṭi,bāks,bōksa,jaba,qutî,quttī,sunduq,thiba,sat’ini,sanduku,akwati,apoti,,kutu,quti,qorap,guty,kutu,khairtsag,hézi,hako,sangja,hộp,kotak,kahon,kothak,kl̀xng,,,,
,circle,,,,cirklo,Kreis,cirkel,cirkel,cirkel,sirkel,cercle,cercle,círculo,círculo,círculo,cerchio,cerc,rrethi,ciorcal,cylch,kýklos,krog,krug,krug,krŭg,krug,kruh,kruh,krug,krug,koło,kruh,kolo,ratas,aplis,kör,ympyrä,ring,dairo,ghera,br̥tta,gōlākāra,vartuḷa,cakara,vr̥ttaṁ,vaṭṭam,vr̥tta,vartuḷa,dayereh,dorhêl,doira,dayira,magic,kibi,mduara,da'irar,iyika,,daire,doira,şeñber,tegelek,tegerek,toirog,yuánquān,en,won,vòng tròn,lingkaran,bilog,bunder,wngklm,,,,
,square,,,,kvadrato,Quadrat,vierkant,fyrkant,firkant,torget,carré,quadrat,cuadrado,cadrado,quadrado,piazza,pătrat,katrore,cearnóg,sgwar,tetrágono,kvadrat,kvadrat,kvadrat,kvadrat,kvadrat,námestie,náměstí,kvadrat,kvadrat,kwadrat,kvadratny,Maydan,kvadratas,kvadrāts,négyzet,neliö,ruut,choras,varg,bargakṣētra,varga,caurasa,varaga,caturasraṁ,catura,cauka,cōrasa,marba,çargoşe,muraʙʙa',murabae,kikar,karē,mraba,murabba'i,onigun mẹrin,,kare,kvadrat,şarşı,inedördül,çarçı,dörvöljin,fāngkuài,seihoukei,jeongsagaghyeong,quảng trường,persegi,parisukat,kothak,s̄ī̀h̄elī̀ym,,,,
,rectangle,,,,rektangulo,Rechteck,rechthoek,rektangel,rektangel,rektangel,rectangle,rectangle,rectángulo,rectángulo,retângulo,rettangolo,dreptunghi,drejtkëndësh,dronuilleog,petryal,orthogónio parallilógrammo,pravokotnik,pravougaonik,pravokutnik,pravoŭgŭlnik,pravoagolnik,obdĺžnik,obdélník,pravougaonik,pryamougol'nik,prostokąt,prastakutnik,pryamokutnyk,stačiakampis,taisnstūris,téglalap,suorakulmio,ristkülik,rectangle,aayat,āẏatakṣētra,āyata,āyata,ā'itakāra,dīrgha caturasraṁ,cevvakam,āyāta,lambacōrasa,mustatil,çargoşeya çargoşe,rostkunça,mustatil,melvan,ārati ma‘izeni,mstatili,rectangle,onigun merin,,dikdörtgen,to'rtburchak,törtburış,gönüburçluk,tik burçtuk,tegsh öntsögt,chángfāngxíng,chouhoukei,jigsagaghyeong,hình chữ nhật,persegi panjang,parihaba,persegi dowo,s̄ī̀h̄elī̀ymp̄hụ̄np̄ĥā,,,,
,headphone,,,,aŭdilon,Kopfhörer,hoofdtelefoon,hörlurar,hovedtelefoner,hodetelefoner,casque de musique,auriculars,auricular,auriculares,fone de ouvido,cuffia,căști,kufje,cluasán,clustffon,akoustikó,slušalka,slušalice,slušalica,slushalka,slušalki,slúchadlá,sluchátka,slušalice,naushniki,słuchawki,navušnik,navushnyky,ausines,austiņas,fejhallgató,kuulokkeet,kõrvaklapid,head fon,hed phons,hēḍaphōna,hēḍaphōna,hēḍaphōna,haiḍaphōna,heḍphōn,talaiyaṇi,śīravāṇi,hēḍaphōna,headphone,berguhk,gūşmonak,samaaeat alraas,osniuth,yejoro madamech’a,kipaza sauti,belun kunne,agbekọri,,kulaklık,eshitish vositasi,qulaqqap,nauşnik,nauşnik,chikhevch,ěrjī,headhone,hedeupon,tai nghe,headphone,headphone,kuping,h̄ū fạng,,,,
,spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shovel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,computer,,,,komputilo,Computer,computer,dator,computer,datamaskin,ordinateur,ordinador,computadora,ordenador,computador,computer,calculator,kompjuter,ríomhaire,cyfrifiadur,ypologistí,računalnik,kompjuter,Računalo,kompyutŭr,kompjuter,počítač,počítač,računar,komp'yuter,komputer,kamputar,komp'yuter,kompiuteris,dators,számítógép,tietokone,arvuti,computer,kampyootar,kampi'uṭāra,kampyuṭara,saṅgaṇaka,kapi'ūṭara,kampyūṭar,kaṇiṉi,kampyūṭar,kampyuṭara,computer,komputer,kompjuter,hasub,mehshav,komipīwiteri,kompyuta,kwamfuta,kọmputa,,bilgisayar,kompyuter,kompyuter,kompýuter,kompyuter,kompiyutyer,diànnǎo,computer,keompyuteo,máy tính,komputer,kompyuter,komputer,khxmphiwtexr̒,,,,
,police,,,,polico,Polizei,politie,polis,politi,politiet,police,policia,policía,policía,polícia,Polizia Stradale,politie,policia,póilíní,heddlu,astynomía,policija,policija,policija,politsiya,policijata,POLÍCIA,POLICIE,policija,politsiya,Policja,palicyja,politsiya,policija,policija,rendőrség,Poliisi,politsei,police,pulis,puliśa,praharī,pōlīsa,pulisa,pōlīsu,kāval,polīs,pōlīsa,police,polîs,policija,shurta,mistra,polīsi,polisi,yan sanda,olopa,,polis,politsiya,polïcïya,polisiýa,politsiya,tsagdaa,jǐngchá,keisatsu,gyeongchal,cảnh sát,POLISI,pulis,polisi,tảrwc,,,,
,sports,,,,sportoj,Sport,sport-,sporter,sport,sport,des sports,esports,Deportes,deportes,Esportes,gli sport,sport,sportive,spóirt,chwaraeon,Athlitismós,šport,sport,sportski,sport,sportovi,športu,sportovní,sportske,vidy sporta,Sporty,sport,sport,sporto,sports,sport,Urheilu,sport,randiyoon,khel,khēlādhulā,khēlakuda,khēḷa,khēḍāṁ,krīḍalu,viḷaiyāṭṭu,krīḍe,ramatagamata,warzashi,werzîş,varziş,riadat,sports,siporiti,michezo,wasanni,idaraya,,Spor Dalları,sport,sport,sport,sport,sport,yùndòng de,sport,seupocheu,các môn thể thao,olahraga,laro,olahraga,kīḷā,,,,
,soccer,,,,futbalo,Fußball,voetbal,fotboll,fodbold,fotball,football,futbol,fútbol,fútbol,futebol,calcio,fotbal,futbolli,sacar,pêl-droed,podósfairo,nogomet,fudbal,nogomet,futbol,fudbal,futbal,fotbal,fudbal,futbol'nyy,piłka nożna,futbol,futbol,futbolas,futbols,futball,jalkapallo,jalgpall,football,phutabol,phuṭabala,phuṭabala,sŏkara,phuṭabāla,sākar,kālpantu,sākar,sōkara,football,goga piyan,futʙol,kurat alqadam,charleroi,igiri kwasi,soka,ƙwallon ƙafa,bọọlu afẹsẹgba,,futbol,futbol,fwtbol,futbol,futbol,khöl bömbög,zúqiú,sacker,chuggu,bóng đá,sepak bola,soccer,bal-balan,futbxl,,,,
,bath,,,,bano,Bad,bad,bad,bad,bad,bain,bany,baño,baño,banho,bagno,baie,banjë,folctha,bath,loútro,kopel,kupatilo,kupka,banya,banja,kúpeľ,koupel,kupka,vanna,wanna,vanna,vanna,vonia,vanna,fürdőkád,kylpy,vann,ghasal,nahaana,snāna,snāna,āṅghōḷa,iśanāna,snānaṁ,kuḷiyal,snāna,snāna,hamam,serşok,vanna,hamaam,embatia,gela metat’ebi,kuoga,wanka,wẹ,,banyo,Vanna,vanna,hammam,vanna,usand orokh,xǐzǎo,furo,yogjo,bồn tắm,mandi,paliguan,adus,xāb n̂ả,,,,
,shower,,,,duŝo,Dusche,douche,dusch,bruser,dusj,douche,dutxa,ducha,ducha,banho,doccia,duș,dush,cith,cawod,ntous,tuš,tuš,tuš,dush,tuširanje,sprcha,sprcha,tuš,dush,prysznic,duš,dush,dušas,duša,zuhany,suihku,dušš,shawer,phavvaara,jharanā,nuhā'unē,śŏvara,śāvara,ṣavar,maḻai,śavar,phuvārō,dosh,dûş,duş,dush,miklehet,shaweri,kuoga,shawa,iwe,,duş,dush,dwş,duş,duş,shürshüürt orokh,línyù,shower,syawo,vòi sen,mandi,shower,padusan,xāb n̂ả,,,,
,dry,,,,seka,trocken,droog,torr,tør,tørke,sec,sec,seco,seco,seco,Asciutto,uscat,thatë,tirim,sych,xirós,suho,suho,suha,sukha,suva,suché,schnout,SUV,sukhoy,suchy,suchija,sukhyy,sausas,sauss,száraz,kuiva,kuiv,khushk,sookha,śukanō,sukkhā,kōraḍē,sukā,poḍi,ular,śuṣka,śuṣka,khoshk,ziwa,xuşk,jaf,yebesh,derek’i,kavu,bushewa,gbẹ,,kuru,quruq,qurğaq,gury,kurgak,khuurai,qiánzào,kawai ta,maleun,khô,kering,tuyo,garing,h̄æ̂ng,,,,
,wet,,,,malseka,nass,nat,våt,våd,våt,mouillé,humit,húmedo,mollado,molhado,Bagnato,umed,i lagur,fliuch,gwlyb,vregménos,mokra,mokro,mokri,mokŭr,vlažni,mokré,mokré,mokar,vlazhnyy,mokry,mokry,mokryy,šlapias,slapjš,nedves,märkä,märg,garho,geela,bhijā,bhijēkō,ōlē,gilā,taḍi,īramāṉa,odde,bhīnuṁ,martoob,şil,tar,mubtal,retov,irit’ibi,mvua,jika,tutu,,ıslak,nam,dımqıl,çygly,nımduu,noiton,shī de,nure ta,jeoj-eun,ướt,basah,basa,teles,peīyk,,,,
,cold,,,,malvarma,kalt,koud,kall,kold,kald,froid,refredat,frío,frío,frio,Freddo,rece,ftohtë,fuar,oerfel,krýo,hladno,hladno,hladna,stud,ladno,chladný,Studený,hladno,kholodnyy,zimno,chalodny,kholodnyy,šalta,auksts,hideg,kylmä,külm,thado,thanda,ṭhānḍā,cisō,thaṇḍa,ṭhaḍā,callani,kuḷir,śīta,ṭhaṇḍī,sard,sar,sard,barid,kar,k’ezik’aza,baridi,sanyi,tutu,,soğuk,sovuq,swıq,sowuk,suuk,khüiten,hánlěng de,samui,chuun,lạnh lẽo,dingin,malamig,kadhemen,yĕn,,,,
,hot,,,,varma,heiß,heet,varm,hed,varmt,chaud,calent,caliente,quente,quente,caldo,Fierbinte,nxehtë,te,poeth,zestó,vroče,vruće,vruće,goresht,žeško,horúce,horký,vruće,goryachiy,gorący,haračy,haryachyy,karšta,karsts,forró,kuuma,kuum,gram,garm,garama,tātō,garama,garama,vēḍi,cūṭāṉa,bisi,garama,dagh,germ,garm,har,ham,tikusi,moto,zafi,gbona,,sıcak,issiq,ıstıq,yssy,ısık,khaluun,rè de,atsui,deoun,nóng,panas,mainit,panas,r̂xn,,,,
,warm,,,,varma,warm,warm,värma,varm,varm,chaud,càlid,cálido,quente,esquentar,Caldo,cald,të ngrohtë,te,cynnes,zestós,toplo,toplo,toplo,toplo,toplo,teplý,teplý,toplo,teplyy,ciepły,cioply,teplyy,šiltas,silts,meleg,lämmin,soe,gram,garam,uṣṇa,n'yānō,ubadāra,garama,veccani,cūṭāṉa,beccagina,garama,gram,germ,garm,dafi',ham,mok’ati,joto,dumi,loworo,,ılık,issiq,jılı,ýyly,jıluu,dulaakhan,wēnnuǎn de,atatakai,ttatteushan,ấm,hangat,mainit-init,anget,xbxùn,,,,
,rug,,,,tapiŝo,Teppich,tapijt,matta,tæppe,teppe,tapis,catifa,alfombra,alfombra,tapete,tappeto,covor,qilim,brat,ryg,chalí,preproga,rug,tepih,kilim,kilim,koberec,koberec,prostirka,kovrik,dywan,dyvan,kylymok,kilimas,paklājs,szőnyeg,matto,vaip,qaleen,galeecha,pāṭi,galīcā,gālicā,galīcā,raggu,virippu,kambaḷi,gādaluṁ,farsh,xalîçe,qolin,busat,hestih,minit’afi,zulia,rug,rogi,,kilim,gilam,kilem,haly,kilem,khivs,xiǎo dìtǎn,juutan,kkalgae,tấm thảm,karpet,alpombra,karpet,phrm,,,,
